CatID	RA_06	DEC_06	round(B_06,8)	round(B_06_ERR,8)	round(V_06,8)	round(V_06_ERR,8)	round(R_06,8)	round(R_06_ERR,8)	round(I_MAG_AUTO_06,8)	AUTO_FLAG_06	round(I_06_ERR,8)	round(I_CFHT_06_ERR,8)	round(Z_06,8)	round(Z_06_ERR,8)	Z_BEST	round(RH,8)	round(LOGMASS_06,8)	Z_USE
6326105.00000000	150.29052734	2.54660296	24.86800003	0.07300000	24.21260071	0.04830000	24.06380081	0.04190000	23.68090057	1.00000000	0.03990000	0.38850001	23.80209923	0.07400000	0.27160001	5.46251202	11.09099960	4.00000000
6281566.00000000	150.12785339	2.40069699	25.31270027	0.08680000	24.86650085	0.06460000	24.72019958	0.05880000	24.35269928	1.00000000	0.05710000	0.37430000	24.25589943	0.09090000	0.27169999	4.31085300	8.07600021	4.00000000
6003578.00000000	150.24002075	2.14257789	22.97290039	0.02690000	22.44199944	0.01800000	22.33250046	0.01720000	21.72780037	1.00000000	0.01510000	0.04900000	21.94050026	0.01790000	0.27169999	12.70723343	8.97900009	1.00000000
6030552.00000000	150.31655884	2.23216796	24.01110077	0.04430000	23.48889923	0.02980000	23.34650040	0.02770000	22.84110069	1.00000000	0.02530000	0.16150001	22.94650078	0.03330000	0.27176800	8.45582867	8.60599995	3.00000000
6240219.00000000	150.05464172	2.22119689	23.02619934	0.02760000	21.89769936	0.01380000	21.47990036	0.01140000	20.68519974	1.00000000	0.00910000	0.01650000	20.64590073	0.00830000	0.27180001	8.38758564	9.35900021	4.00000000
6217430.00000000	150.56921387	2.28531289	27.13080025	0.30399999	25.82069969	0.12660000	25.79649925	0.11840000	24.94400024	1.00000000	0.08500000	1.17159998	24.95800018	0.18370000	0.27190000	-999.99999999	11.37800026	4.00000000
6279922.00000000	150.21495056	2.45389104	25.24320030	0.08360000	24.68700027	0.05730000	24.75740051	0.05930000	24.41790009	1.00000000	0.05990000	0.54040003	24.51429939	0.12270000	0.27190000	9.47965336	8.00300026	4.00000000
6283186.00000000	150.07553101	2.35124612	25.87089920	0.12230000	25.00060081	0.07250000	24.65870094	0.05730000	24.11940002	1.00000000	0.04980000	0.34119999	24.05579948	0.08350000	0.27190000	5.26351500	8.15999985	4.00000000
6328296.00000000	150.25941467	2.48326397	25.21879959	0.08350000	25.33379936	0.08950000	25.20359993	0.08030000	24.50950050	1.00000000	0.06550000	0.77660000	24.61829948	0.12549999	0.27190000	5.22122478	8.80599976	4.00000000
6004779.00000000	150.27963257	2.07058907	22.72820091	0.02390000	21.60120010	0.01200000	21.15220070	0.00970000	20.38360023	1.00000000	0.00790000	0.01520000	20.29750061	0.00690000	0.27190000	9.97731781	9.54800034	1.00000000
6185720.00000000	150.30502319	2.02274704	26.58709908	0.20500000	25.74819946	0.11700000	25.13100052	0.07710000	24.24550056	1.00000000	0.05230000	0.53520000	23.86400032	0.07360000	0.27200001	2.48541498	9.13399982	4.00000000
6319966.00000000	150.43563843	2.55195093	27.17250061	0.31889999	25.65760040	0.11650000	25.48819923	0.09610000	24.10099983	1.00000000	0.05210000	0.54509997	23.66530037	0.06140000	0.27200001	2.78216910	9.73499966	4.00000000
6331077.00000000	150.11555481	2.57294393	26.35930061	0.17980000	25.76709938	0.12710001	25.42930031	0.09290000	24.84269905	1.00000000	0.09910000	0.61199999	24.60540009	0.14569999	0.27200001	5.58887291	11.08600044	4.00000000
6237343.00000000	150.10316467	2.15604806	25.00219917	0.07630000	24.97319984	0.07520000	24.78479958	0.06460000	24.27639961	1.00000000	0.05610000	0.34639999	24.55279922	0.13930000	0.27210000	4.25429106	8.93999958	4.00000000
6274801.00000000	150.37882996	2.44511008	25.59740067	0.10680000	25.01040077	0.07410000	24.49539948	0.05200000	23.96260071	1.00000000	0.04730000	0.37079999	23.87910080	0.07330000	0.27219999	4.82743406	8.66800022	4.00000000
6018298.00000000	150.18916321	2.24694896	23.01600075	0.02750000	22.50819969	0.01850000	22.38509941	0.01760000	21.66460037	1.00000000	0.01560000	0.03940000	21.96109962	0.01800000	0.27223152	12.16618729	8.92899990	2.00000000
6034248.00000000	150.31173706	2.51118994	25.39940071	0.09890000	24.39100075	0.05130000	23.54680061	0.03160000	22.57620049	1.00000000	0.02240000	0.13349999	22.38549995	0.02470000	0.27224576	8.84424305	9.52600002	3.00000000
6228883.00000000	150.31338501	2.28622890	26.40290070	0.17030001	25.29949951	0.08310000	24.90259933	0.06390000	24.10050011	1.00000000	0.04880000	0.32839999	23.86580086	0.07040000	0.27230000	2.27457595	-999.98999023	4.00000000
6276422.00000000	150.24642944	2.40655804	26.39060020	0.16680001	25.25169945	0.08260000	24.78630066	0.06030000	23.99810028	1.00000000	0.04680000	0.36480001	24.03949928	0.08080000	0.27230000	5.23403215	11.91800022	4.00000000
6329787.00000000	150.13995361	2.60850692	24.14209938	0.04840000	23.71179962	0.03490000	23.67000008	0.03320000	23.17639923	1.00000000	0.03150000	0.18449999	23.45009995	0.05140000	0.27230000	18.55266380	8.37199974	4.00000000
6178520.00000000	150.54643250	2.08846903	25.26210022	0.08700000	24.51600075	0.05350000	24.46879959	0.05100000	24.05060005	1.00000000	0.05180000	0.48600000	24.10309982	0.08820000	0.27239999	9.89280319	8.33300018	4.00000000
6224365.00000000	150.53434753	2.23307800	25.55559921	0.10740000	25.19190025	0.08700000	24.55620003	0.05600000	24.49880028	1.00000000	0.06670000	0.39940000	24.14299965	0.10100000	0.27239999	-999.99999999	8.30200005	4.00000000
6226441.00000000	150.50622559	2.18570304	22.39039993	0.02050000	21.29140091	0.01040000	20.82950020	0.00840000	20.09289932	1.00000000	0.00730000	0.01240000	20.05019951	0.00610000	0.27239999	13.00306416	10.13300037	4.00000000
6228298.00000000	150.39488220	2.13098097	25.80489922	0.11840000	25.15329933	0.07750000	25.12770081	0.07430000	24.97470093	1.00000000	0.08560000	0.77440000	24.93810081	0.16930000	0.27260000	4.82771778	10.18799973	4.00000000
6280155.00000000	150.17805481	2.44565892	25.52160072	0.09760000	25.13759995	0.07550000	24.60530090	0.05800000	24.04140091	1.00000000	0.05070000	0.29089999	24.01059914	0.08950000	0.27260000	5.91389179	9.56299973	4.00000000
6275515.00000000	150.25465393	2.43676710	26.03940010	0.13560000	25.28149986	0.08420000	25.41060066	0.09280000	24.95289993	1.00000000	0.07710000	0.70829999	24.99500084	0.19120000	0.27270001	-999.99999999	7.64699984	4.00000000
6332174.00000000	150.09600830	2.54139709	24.32550049	0.05280000	23.89469910	0.03780000	23.83900070	0.03640000	23.34399986	1.00000000	0.03320000	0.21259999	23.56320000	0.05760000	0.27270001	8.54816341	7.99900007	4.00000000
6334084.00000000	150.06852722	2.47341609	25.34659958	0.08960000	24.55039978	0.05270000	24.26079941	0.04560000	23.54610062	1.00000000	0.03640000	0.22200000	23.45059967	0.05040000	0.27270001	6.47736692	8.47500038	4.00000000
6282277.00000000	150.19757080	2.37506795	26.68260002	0.19760001	25.77669907	0.11480000	25.14450073	0.07430000	24.54859924	1.00000000	0.06280000	0.47530001	24.53149986	0.11800000	0.27280000	2.35141611	8.54500008	4.00000000
6325594.00000000	150.30914307	2.56015491	25.41040039	0.10250000	25.03510094	0.07800000	24.97900009	0.07450000	24.85720062	1.00000000	0.07920000	1.21329999	24.56769943	0.14650001	0.27280000	6.86679888	8.13599968	4.00000000
6220913.00000000	150.59750366	2.16238308	25.62490082	0.10760000	25.20549965	0.08240000	24.98760033	0.07250000	24.56419945	1.00000000	0.07490000	1.00600004	24.87570000	0.16820000	0.27300000	4.71353197	8.01700020	4.00000000
6278962.00000000	150.38331604	2.32290506	25.93680000	0.12970001	25.36140060	0.08690000	25.19980049	0.07800000	24.72920036	1.00000000	0.07050000	-999.98999023	25.28140068	0.24070001	0.27300000	-999.99999999	8.98099995	4.00000000
6375667.00000000	150.37583923	2.65921402	25.60070038	0.11370000	25.21929932	0.08990000	24.93610001	0.08490000	24.68400002	1.00000000	0.10730000	1.34459996	24.78560066	0.15940000	0.27309999	-999.99999999	8.00500011	4.00000000
6021738.00000000	150.57278442	2.53192592	23.50029945	0.03480000	22.92130089	0.02280000	22.79400063	0.02130000	22.29529953	1.00000000	0.01940000	0.12090000	22.35099983	0.02260000	0.27315688	7.34953403	8.78800011	2.00000000
6275092.00000000	150.35397339	2.43911004	24.47069931	0.05750000	23.86770058	0.03750000	23.66399956	0.03330000	23.10160065	1.00000000	0.03060000	0.22170000	23.24200058	0.04590000	0.27329999	8.57425022	8.70100021	4.00000000
6330564.00000000	150.22544861	2.58863592	24.90069962	0.07500000	24.67000008	0.06110000	24.40579987	0.05180000	24.15810013	1.00000000	0.05260000	0.35270000	24.10359955	0.10370000	0.27329999	7.68648481	8.42899990	4.00000000
6225443.00000000	150.55749512	2.21853495	25.73390007	0.11490000	25.17320061	0.08060000	24.94739914	0.06770000	24.15060043	1.00000000	0.05910000	0.46259999	24.06060028	0.08390000	0.27340001	6.06871605	-999.98999023	4.00000000
6178729.00000000	150.45007324	2.08081388	24.73789978	0.06570000	24.01980019	0.04050000	23.76160049	0.03480000	23.17919922	1.00000000	0.03170000	0.18870001	23.24430084	0.04480000	0.27350000	7.46919584	12.04399967	4.00000000
6221246.00000000	150.59519958	2.15237403	24.62739944	0.06150000	24.23159981	0.04540000	24.16760063	0.04430000	23.78009987	1.00000000	0.04410000	0.39340001	24.00399971	0.08120000	0.27350000	5.31011486	7.93800020	4.00000000
6030879.00000000	150.21199036	2.18404603	24.81130028	0.06690000	24.27280045	0.04600000	23.88649940	0.03700000	22.70840073	1.00000000	0.02320000	0.10130000	22.55579948	0.02530000	0.27355629	8.12464046	9.99199963	3.00000000
6019637.00000000	150.45251465	2.45038390	22.12039948	0.01800000	21.16309929	0.00980000	20.83819962	0.00840000	19.60339928	1.00000000	0.00630000	0.01290000	19.87999916	0.00560000	0.27359658	20.76235008	10.06499958	2.00000000
6013415.00000000	150.44502258	2.33506298	23.19799995	0.03020000	22.58950043	0.01940000	22.49580002	0.01850000	21.52160072	1.00000000	0.01630000	0.06020000	21.98410034	0.01850000	0.27360001	36.00071716	9.18299961	1.00000000
6183684.00000000	150.24719238	2.08997989	25.41990089	0.09420000	24.79269981	0.06270000	24.70439911	0.05860000	24.22190094	1.00000000	0.05220000	0.49309999	24.28660011	0.09970000	0.27379999	7.54021406	8.09300041	4.00000000
6188181.00000000	150.14909363	2.10964990	25.23489952	0.08400000	24.87159920	0.06610000	24.47270012	0.05110000	24.22960091	1.00000000	0.04330000	0.21070001	23.82670021	0.06680000	0.27390000	6.24408722	-999.98999023	4.00000000
6189181.00000000	150.20013428	2.07830596	25.42620087	0.09400000	24.79129982	0.06300000	24.47410011	0.05110000	23.85339928	1.00000000	0.04240000	0.23160000	23.74220085	0.06240000	0.27390000	5.35107803	8.85400009	4.00000000
6235274.00000000	150.19108582	2.21917510	25.55209923	0.10250000	24.72430038	0.06080000	24.39710045	0.05030000	23.70709991	1.00000000	0.04020000	0.20290001	23.72019958	0.06340000	0.27390000	5.35219193	8.53299999	4.00000000
6326938.00000000	150.32452393	2.51718807	26.02039909	0.15019999	25.22340012	0.09020000	24.47319984	0.05390000	23.24040031	1.00000000	0.03900000	0.43360001	23.27330017	0.04830000	0.27399999	8.36106491	9.51599979	4.00000000
6027095.00000000	150.11601257	2.20161700	23.78120041	0.03990000	23.73740005	0.03470000	23.59810066	0.03290000	22.60720062	1.00000000	0.02490000	0.09050000	22.44239998	0.02370000	0.27412301	5.80422211	10.40100002	3.00000000
6189727.00000000	150.18217468	2.06285000	25.17810059	0.08110000	24.66970062	0.05850000	24.40329933	0.04940000	23.90959930	1.00000000	0.04270000	0.23250000	23.72590065	0.06660000	0.27419999	6.21385717	8.76900005	4.00000000
6216864.00000000	150.62464905	2.28871703	25.17989922	0.08700000	24.72599983	0.06400000	24.66069984	0.06380000	24.28149986	1.00000000	0.06280000	0.53350002	24.18079948	0.10060000	0.27430001	5.73589516	8.47500038	4.00000000
6270907.00000000	150.45924377	2.38294291	25.06320000	0.08020000	24.79960060	0.06870000	24.63719940	0.05910000	24.28470039	1.00000000	0.06100000	0.59520000	24.38529968	0.11850000	0.27430001	7.50623083	8.69099998	4.00000000
6034519.00000000	150.21333313	2.51049709	24.44440079	0.05660000	23.81130028	0.03590000	23.47890091	0.03030000	22.48369980	1.00000000	0.02540000	0.14749999	22.82579994	0.03340000	0.27436537	9.55687809	9.18299961	3.00000000
6332136.00000000	150.21420288	2.53398204	24.01390076	0.04540000	23.54899979	0.03150000	23.12280083	0.02520000	22.01639938	1.00000000	0.02300000	0.10610000	22.76300049	0.03120000	0.27440000	4.69551992	8.50500011	4.00000000
6033803.00000000	150.41859436	2.60362005	22.52230072	0.02180000	21.98299980	0.01440000	21.90049934	0.01390000	21.00589943	1.00000000	0.01240000	0.05170000	21.48719978	0.01360000	0.27460000	31.66464043	9.27299976	1.00000000
6375635.00000000	150.24049377	2.65851808	24.45870018	0.05710000	23.79170036	0.03840000	23.72839928	0.03570000	23.65830040	1.00000000	0.03790000	0.27930000	23.50629997	0.05690000	0.27469999	7.59229612	10.79899979	4.00000000
6382789.00000000	150.22062683	2.63989806	25.59840012	0.10750000	25.05130005	0.07540000	24.82360077	0.06350000	24.09350014	1.00000000	0.05440000	0.51330000	24.21380043	0.09670000	0.27469999	14.42571640	8.76599979	4.00000000
6001569.00000000	150.05122375	2.24173594	22.45479965	0.02110000	21.91640091	0.01390000	21.79389954	0.01320000	20.83359909	1.00000000	0.01170000	0.02590000	21.36380005	0.01250000	0.27480000	12.94562435	9.37600040	1.00000000
6264554.00000000	150.64656067	2.40272903	24.76189995	0.06740000	24.07670021	0.04340000	23.99869919	0.04240000	23.41670036	1.00000000	0.03900000	0.29089999	23.38529968	0.05040000	0.27480000	6.51770687	8.48999977	4.00000000
6032481.00000000	150.14004517	2.43979406	24.70240021	0.06220000	24.03540039	0.03960000	23.85740089	0.03580000	23.10129929	1.00000000	0.03100000	0.17000000	23.31320000	0.04260000	0.27480754	25.16178513	8.46599960	3.00000000
6285520.00000000	150.02734375	2.43127394	26.06520081	0.13310000	25.20030022	0.07750000	25.15119934	0.07540000	24.68619919	1.00000000	0.06920000	0.71990001	24.84460068	0.14440000	0.27489999	11.84196281	10.72900009	4.00000000
6032295.00000000	150.39407349	2.41485810	24.07729912	0.04690000	23.09810066	0.02510000	22.65119934	0.02020000	21.81250000	1.00000000	0.01580000	0.06690000	21.81459999	0.01670000	0.27507603	20.00726509	9.60599995	3.00000000
6287512.00000000	150.02757263	2.37463498	22.16979980	0.01840000	20.96249962	0.00890000	20.52499962	0.00730000	19.70229912	1.00000000	0.00570000	0.00810000	19.56509972	0.00480000	0.27530000	-999.99999999	10.03600025	4.00000000
6032532.00000000	150.07780457	2.40886903	23.61910057	0.03640000	23.03949928	0.02380000	22.92519951	0.02250000	22.20859909	1.00000000	0.01970000	0.07690000	22.43799973	0.02330000	0.27537066	13.50988960	8.50599957	3.00000000
6287486.00000000	150.02575684	2.37181497	25.73469925	0.11230000	24.43670082	0.05150000	24.05470085	0.04050000	21.49230003	1.00000000	0.03290000	0.16930000	22.88209915	0.03130000	0.27540001	2.47870994	9.80300045	4.00000000
6332220.00000000	150.15545654	2.54017091	24.46489906	0.05700000	24.05080032	0.04190000	23.94339943	0.03850000	23.49930000	1.00000000	0.03530000	0.22360000	23.61339951	0.06030000	0.27540001	4.69664812	8.18400002	4.00000000
6018172.00000000	150.25834656	2.17950392	24.42810059	0.05490000	24.46459961	0.05190000	24.44120026	0.05080000	23.51980019	1.00000000	0.03530000	0.22740000	23.14870071	0.04040000	0.27556852	13.41543388	11.12399960	2.00000000
6026866.00000000	150.40022278	2.07316995	24.55719948	0.06060000	24.05050087	0.04190000	23.55190086	0.03280000	22.27809906	1.00000000	0.02170000	0.08050000	21.84350014	0.01650000	0.27592200	7.89000082	10.55799961	3.00000000
6267001.00000000	150.56768799	2.32213497	24.87050056	0.07030000	24.47979927	0.05290000	24.23209953	0.04470000	23.92300034	1.00000000	0.04960000	0.45719999	23.91209984	0.07260000	0.27599999	5.89663506	8.25800037	4.00000000
6227219.00000000	150.46206665	2.16319704	26.59070015	0.21040000	26.08589935	0.15840000	25.87240028	0.12899999	24.78800011	1.00000000	0.09370000	1.14639997	24.30640030	0.10930000	0.27610001	-999.99999999	9.07900047	4.00000000
6237164.00000000	150.15231323	2.15849590	26.37549973	0.16769999	25.43300056	0.09480000	25.06139946	0.07420000	24.35099983	1.00000000	0.05770000	0.38859999	24.39469910	0.10730000	0.27610001	5.33520985	12.15699959	4.00000000
6231153.00000000	150.34367371	2.20499992	26.33799934	0.16230001	25.57080078	0.09750000	25.09029961	0.07060000	24.48800087	1.00000000	0.05750000	0.53750002	24.25679970	0.09100000	0.27620000	4.04445410	6.99700022	4.00000000
6324981.00000000	150.31245422	2.58185410	26.15360069	0.16240001	25.50819969	0.10730000	25.13220024	0.08050000	24.76980019	1.00000000	0.07590000	0.84350002	24.82889938	0.18359999	0.27620000	12.69643974	8.96599960	4.00000000
6339462.00000000	150.05693054	2.46913600	23.79540062	0.03980000	23.04850006	0.02400000	22.71479988	0.02050000	21.83169937	1.00000000	0.01560000	0.04980000	21.77269936	0.01550000	0.27620000	14.99178028	9.24899960	4.00000000
6329151.00000000	150.29115295	2.62415600	22.13929939	0.01830000	21.29910088	0.01050000	21.09449959	0.00950000	19.99609947	1.00000000	0.00770000	0.02110000	20.37940025	0.00730000	0.27630001	35.00928879	9.88099957	4.00000000
6333185.00000000	150.07522583	2.50677800	26.23299980	0.15820000	25.63710022	0.10840000	25.35460091	0.08850000	24.90049934	1.00000000	0.08480000	0.88440001	24.96910095	0.19030000	0.27640000	-999.99999999	8.19200039	4.00000000
6315278.00000000	150.56518555	2.51786208	26.01399994	0.14370000	25.51370049	0.11010000	25.28980064	0.09480000	24.92659950	1.00000000	0.10710000	-999.98999023	25.05719948	0.19750001	0.27649999	-999.99999999	8.13300037	4.00000000
6231709.00000000	150.23141479	2.18683195	26.56629944	0.19100000	25.55520058	0.10280000	25.03380013	0.07090000	24.33580017	1.00000000	0.05600000	0.48249999	24.24379921	0.09340000	0.27660000	5.91537809	11.94200039	4.00000000
6272281.00000000	150.54008484	2.33990407	25.78359985	0.12030000	25.55489922	0.10510000	25.35479927	0.08840000	24.47809982	1.00000000	0.08760000	0.56569999	23.88109970	0.07730000	0.27660000	-999.99999999	10.09000015	4.00000000
6234276.00000000	150.08285522	2.25237608	25.11630058	0.07900000	24.88479996	0.06670000	24.70610046	0.05970000	24.16860008	1.00000000	0.05390000	0.23350000	24.07909966	0.08550000	0.27669999	-999.99999999	-999.98999023	4.00000000
6219675.00000000	150.61021423	2.20443392	25.90379906	0.12880000	25.20960045	0.08730000	24.68260002	0.06460000	24.00239944	1.00000000	0.04660000	0.38069999	23.61370087	0.06100000	0.27680001	2.32628202	9.45400047	4.00000000
6325326.00000000	150.32720947	2.57057691	25.04109955	0.07930000	24.41909981	0.05190000	24.27949905	0.04640000	23.73740005	1.00000000	0.04230000	0.39120001	23.86730003	0.07410000	0.27680001	9.46879292	8.48799992	4.00000000
6032423.00000000	150.24539185	2.31329107	24.88419914	0.07020000	24.10020065	0.04220000	23.58530045	0.03170000	22.64310074	1.00000000	0.02420000	0.12760000	22.65500069	0.02730000	0.27680081	6.83528519	9.40699959	3.00000000
6277970.00000000	150.29600525	2.35575199	25.57329941	0.10230000	24.73769951	0.06050000	24.38209915	0.04750000	23.79689980	1.00000000	0.03930000	0.30329999	23.61459923	0.05680000	0.27689999	2.51868296	8.62500000	4.00000000
6282222.00000000	150.08108521	2.37780094	25.53459930	0.09580000	24.84079933	0.06230000	24.50250053	0.05010000	23.88680077	1.00000000	0.04420000	0.26519999	23.77319908	0.06160000	0.27700001	5.30423021	8.56400013	4.00000000
6283846.00000000	150.14364624	2.32883811	25.06719971	0.07700000	24.68190002	0.05920000	24.46389961	0.05100000	23.81990051	1.00000000	0.04610000	0.24830000	24.04400063	0.08050000	0.27700001	14.24655533	8.36299992	4.00000000
6178856.00000000	150.49252319	2.07693601	24.92980003	0.07310000	24.20800018	0.04660000	24.07080078	0.04130000	23.68799973	1.00000000	0.04280000	0.29310000	23.76379967	0.07020000	0.27710000	7.15029716	8.41699982	4.00000000
6183459.00000000	150.25103760	2.09387589	25.84040070	0.12000000	25.16889954	0.08030000	24.41209984	0.05280000	23.41780090	1.00000000	0.05660000	0.34920001	23.93519974	0.07900000	0.27710000	5.67801094	8.85299969	4.00000000
6224968.00000000	150.45518494	2.22634697	25.11389923	0.08220000	24.51210022	0.05440000	24.44280052	0.05090000	24.00830078	1.00000000	0.04970000	0.38800001	24.07880020	0.08960000	0.27710000	4.68124104	8.13199997	4.00000000
6238969.00000000	150.04197693	2.26365399	23.10899925	0.02890000	22.14030075	0.01600000	21.74939919	0.01300000	20.95540047	1.00000000	0.01030000	0.01900000	20.88730049	0.00960000	0.27710000	7.25089598	9.65499973	4.00000000
6003832.00000000	150.03590393	2.41136789	22.86199951	0.02540000	22.14089966	0.01540000	21.83049965	0.01340000	21.17709923	1.00000000	0.01150000	0.02840000	21.13339996	0.01060000	0.27728400	6.04930878	9.72799969	1.00000000
6229794.00000000	150.31849670	2.25561309	25.83659935	0.11950000	25.45919991	0.09180000	25.25239944	0.07750000	24.72649956	1.00000000	0.07810000	0.74510002	24.58979988	0.11980000	0.27730000	-999.99999999	8.81599998	4.00000000
6276757.00000000	150.36756897	2.39588809	24.39789963	0.05430000	23.92029953	0.03770000	23.67270088	0.03280000	23.43190002	1.00000000	0.02930000	0.17410000	23.05500031	0.03630000	0.27730000	3.36984110	8.54100037	4.00000000
6280048.00000000	150.21253967	2.44901204	25.86770058	0.12100000	25.24620056	0.08180000	25.00309944	0.06760000	24.52560043	1.00000000	0.06170000	0.48080000	24.52739906	0.11870000	0.27730000	4.66710377	8.59200001	4.00000000
6230613.00000000	150.28346252	2.22675490	26.07449913	0.13460000	25.57979965	0.09690000	25.31999969	0.08120000	24.95639992	1.00000000	0.08160000	1.35539997	25.14879990	0.19149999	0.27750000	3.35950494	8.71599960	4.00000000
6276642.00000000	150.32968140	2.40046906	-999.98999023	-999.98999023	26.88699913	0.31830001	25.77529907	0.11570000	24.81550026	1.00000000	0.07860000	0.80540001	24.73819923	0.15480000	0.27750000	2.75181103	8.78199959	4.00000000
6280650.00000000	150.13185120	2.42882490	24.95369911	0.07110000	24.51910019	0.05250000	24.40859985	0.04790000	23.97290039	1.00000000	0.04640000	0.32110000	24.18849945	0.08540000	0.27750000	10.70482540	8.23299980	4.00000000
6182811.00000000	150.25230408	2.12239003	23.99029922	0.04400000	23.52720070	0.03090000	23.46369934	0.02970000	22.95030022	1.00000000	0.02680000	0.13349999	23.06080055	0.03710000	0.27759999	16.33049774	8.52799988	4.00000000
6275917.00000000	150.38754272	2.42287803	26.23270035	0.16920000	25.21890068	0.08870000	24.89940071	0.06730000	24.27370071	1.00000000	0.05270000	0.50580001	23.62420082	0.05820000	0.27759999	-999.99999999	9.83300018	4.00000000
6315239.00000000	150.62251282	2.51918197	25.29249954	0.09180000	25.05489922	0.07910000	25.19210052	0.08320000	24.77129936	1.00000000	0.08810000	-999.98999023	25.02009964	0.20389999	0.27759999	-999.99999999	7.26599979	4.00000000
6179918.00000000	150.46621704	2.04966807	26.06489944	0.14180000	25.30010033	0.08440000	25.19939995	0.07850000	24.91869926	1.00000000	0.07440000	0.84740001	24.53689957	0.12590000	0.27770001	6.02163696	8.88700008	4.00000000
6240196.00000000	150.04861450	2.21031594	24.52820015	0.05880000	23.79700089	0.03710000	23.54999924	0.03270000	23.00779915	1.00000000	0.02730000	0.10430000	22.99790001	0.03650000	0.27770001	4.56253004	8.57499981	4.00000000
6282244.00000000	150.19259644	2.37631893	24.92009926	0.06980000	24.84070015	0.06280000	24.42700005	0.04890000	24.29280090	1.00000000	0.05290000	0.37990001	23.92329979	0.06840000	0.27770001	3.39706397	9.12199974	4.00000000
6332179.00000000	150.10893250	2.54435301	24.38999939	0.05470000	23.94939995	0.03900000	23.85449982	0.03750000	23.35689926	1.00000000	0.03450000	0.20479999	23.55470085	0.05720000	0.27770001	9.01987076	8.44600010	4.00000000
6375617.00000000	150.31216431	2.66082692	25.54700089	0.10700000	25.84029961	0.13900000	25.24300003	0.08290000	24.91279984	1.00000000	0.09510000	1.44939995	24.80710030	0.16509999	0.27770001	-999.99999999	8.71300030	4.00000000
6234767.00000000	150.19482422	2.23642898	26.25650024	0.15580000	25.97800064	0.13959999	25.36619949	0.08800000	24.30159950	1.00000000	0.05860000	0.30500001	23.82019997	0.06930000	0.27779999	9.34376717	9.84700012	4.00000000
6284508.00000000	150.08149719	2.30360007	25.28310013	0.08650000	25.00399971	0.07170000	24.81579971	0.06210000	24.62109947	1.00000000	0.06530000	0.46930000	24.56920052	0.12190000	0.27779999	7.48756790	7.77699995	4.00000000
6331728.00000000	150.12231445	2.55387998	26.93490028	0.26460001	25.97150040	0.14229999	25.50200081	0.09760000	24.76049995	1.00000000	0.07960000	0.75099999	24.60750008	0.13519999	0.27779999	6.36155605	11.93099976	4.00000000
6327605.00000000	150.30261230	2.50537109	25.58860016	0.12630001	24.99679947	0.08530000	24.95610046	0.09370000	24.74930000	1.00000000	0.08220000	0.59810001	24.41720009	0.14150000	0.27790001	7.09765005	8.15400028	4.00000000
6332097.00000000	150.20822144	2.53991699	24.52750015	0.05920000	24.26639938	0.04690000	23.82069969	0.03610000	22.63139915	1.00000000	0.03440000	0.17930000	23.65040016	0.06150000	0.27790001	-999.99999999	11.64900017	4.00000000
6239950.00000000	150.04885864	2.22730088	25.68610001	0.10910000	25.07220078	0.07690000	25.11560059	0.08610000	24.70540047	1.00000000	0.07380000	0.58539999	24.63610077	0.13259999	0.27800000	-999.99999999	8.20800018	4.00000000
6272844.00000000	150.46368408	2.32569003	26.12709999	0.15360001	25.67740059	0.11720000	25.24780083	0.08330000	24.99889946	1.00000000	0.07710000	1.07159996	24.32519913	0.10790000	0.27810001	-999.99999999	9.42500019	4.00000000
6382896.00000000	150.20634460	2.63585496	25.75860023	0.12140000	25.27899933	0.09220000	25.21199989	0.08690000	24.88479996	1.00000000	0.09880000	0.86699998	24.55260086	0.12480000	0.27810001	-999.99999999	10.48799992	4.00000000
6232155.00000000	150.29446411	2.16770196	25.61409950	0.10280000	25.34830093	0.08500000	24.97540092	0.06330000	24.58760071	1.00000000	0.05640000	0.61820000	24.28630066	0.08190000	0.27820000	-999.99999999	11.16800022	4.00000000
6280143.00000000	150.21423340	2.44637704	25.42029953	0.09190000	25.15259933	0.07580000	24.99519920	0.06730000	24.60600090	1.00000000	0.06290000	0.61519998	24.55240059	0.12160000	0.27820000	7.52491713	6.72599983	4.00000000
6334046.00000000	150.07205200	2.47752190	25.16320038	0.08120000	24.56719971	0.05620000	24.53840065	0.05410000	23.87019920	1.00000000	0.05040000	0.34639999	24.12439919	0.09180000	0.27829999	13.60404587	8.02999973	4.00000000
6334088.00000000	150.15330505	2.47450209	24.87669945	0.06910000	24.24950027	0.04520000	24.19510078	0.04450000	23.71400070	1.00000000	0.04010000	0.26080000	23.97979927	0.08190000	0.27829999	6.92787409	8.19600010	4.00000000
6013494.00000000	150.12759399	2.29311705	21.79960060	0.01550000	21.05170059	0.00930000	20.83769989	0.00840000	19.90410042	1.00000000	0.00690000	0.01040000	20.13059998	0.00630000	0.27833301	36.24552536	9.97200012	1.00000000
6016388.00000000	150.32101440	2.07486796	23.51580048	0.03490000	23.16539955	0.02550000	23.13310051	0.02520000	22.47680092	1.00000000	0.02330000	0.12120000	22.80629921	0.02980000	0.27837971	10.95512486	8.73799992	2.00000000
